source_id,ra,dec,parallax,Gaia_G-Gaia_Bp,Gaia_G-Gaia_Rp,Gaia_Bp-Gaia_Rp,Jmag-Hmag,Jmag-Kmag,Hmag-Kmag,W1-W2,Gaia_G,Gaia_Bp,Gaia_Rp,Jmag,Hmag,Kmag,W1,W2,prob_enn,prob_tomek,prob_smt,ponderacion
5876417036638829952,226.86790872899638,-60.28834015307495,0.3678608129844391,-0.62668705,0.7886362,1.4153233,0.22900057,0.42900038,0.19999981,0.11699999999999999,9.892185,10.518872,9.103549,8.02,7.791,7.591,7.399,7.282,0.8546572,0.68602407,0.5844807,0.7083873
5982321339413825536,236.10444598263885,-50.750372368955105,0.3117344538618932,-1.5455542,1.6437225,3.1892767,1.1369996,2.2479997,1.1110001,0.4540000000000006,13.873051,15.418605,12.229328,8.832,7.695,6.584,5.873,5.419,0.9978928,0.98493665,0.9901134,0.9909809
5884638497360679296,238.47051826359234,-54.604912022594206,0.2834493985458235,-1.8509483,1.3011093,3.1520576,1.0279999,2.026,0.99800014,0.7809999999999997,14.2359085,16.086857,12.934799,10.485,9.457,8.459,7.053,6.272,0.94217914,0.82356757,0.7790371,0.8482613
5884212333554974208,237.90504803352383,-55.429597953312,0.2964023469970791,-1.2621088,1.1144104,2.3765192,0.5439997,0.9329996,0.38899994,0.4510000000000005,12.552639,13.814748,11.438229,9.618,9.074,8.685,8.336,7.885,0.8783177,0.8851715,0.7606025,0.8413639
5885954200453747840,234.89126118758043,-53.04030183647593,0.3147330528916075,-1.7693634,1.2612324,3.0305958,0.94400024,1.6290007,0.6850004,0.46799999999999997,15.110903,16.880266,13.84967,11.612,10.668,9.983,8.513,8.045,0.9634247,0.6256801,0.853798,0.81430095
5980824049416755456,240.16037927360478,-53.62761666290409,0.2897300822993246,-1.6303587,1.2367563,2.867115,1.3719997,2.5149994,1.1429996,0.5939999999999994,14.600371,16.23073,13.363615,10.813,9.441,8.298,6.693,6.099,0.98772055,0.9467071,0.9209911,0.9518063
4337320694359419264,249.36473147324375,-10.998112942609728,0.3250317755572146,-2.3192453,1.4029932,3.7222385,1.3179998,2.0829997,0.76499987,1.1049999999999995,13.584659,15.903904,12.181665,9.495,8.177,7.412,6.728,5.623,0.9958572,0.77170944,0.6630924,0.8102197
5832732954255094656,241.4175700847965,-61.60463955677552,0.17213486275392376,-0.75828075,0.92428493,1.6825657,0.5770006,0.8500004,0.27299976,0.29300000000000104,11.767902,12.526183,10.843617,9.987,9.41,9.137,8.598,8.305,0.83573675,0.69655484,0.7971212,0.77647096
4108642685519012608,257.45058819696715,-27.283160864074873,0.17392367529901787,-0.7564726,0.8980799,1.6545525,0.5609999,0.8439994,0.28299952,0.17600000000000016,10.622016,11.378489,9.723936,8.565,8.004,7.721,7.109,6.933,0.99413484,0.93679607,0.9159636,0.94896483
5972189374123893120,258.1776001217994,-39.664796725263464,0.2436901655449357,-1.723423,1.2642717,2.9876947,0.60999966,0.9180002,0.30800056,0.11899999999999977,12.47811,14.201533,11.213839,9.04,8.43,8.122,7.782,7.663,0.9607577,0.9162328,0.83690244,0.90463096
5972658869920060544,259.7203050631888,-38.834347394504235,0.29986646756131985,-1.2726717,1.1146011,2.3872728,0.5289998,0.8959999,0.3670001,0.28300000000000036,10.880772,12.153443,9.7661705,7.981,7.452,7.085,6.642,6.359,0.894757,0.8505197,0.8277642,0.8576803
5938053248938592768,255.83132112572395,-50.4027159624076,0.6396636174004111,-0.29038668,0.48655415,0.7769408,0.18700027,0.3169999,0.12999964,0.13400000000000034,7.5081205,7.798507,7.0215664,6.407,6.22,6.09,6.077,5.943,0.79658157,0.69793195,0.86094064,0.7851514
4055791772870099584,266.2875214175396,-31.83774229081659,0.320534130408841,-1.8624249,1.3325996,3.1950245,0.84399986,1.737,0.8930001,0.258,13.165448,15.027873,11.832849,9.623,8.779,7.886,6.905,6.647,0.99869186,0.99294853,0.9963952,0.9960118
4066929649553818368,268.3786749152021,-26.084466363280004,0.39130451183917125,-1.5142155,1.2029886,2.717204,0.70099974,1.2739997,0.57299995,0.4220000000000006,11.538565,13.05278,10.335576,8.153,7.452,6.879,6.214,5.792,0.99580777,0.98630583,0.9853102,0.9891413
4054149755376098176,265.5406680166429,-32.556903831952226,0.37069325931961294,-1.1250944,1.071948,2.1970425,0.5739994,1.1309996,0.55700016,0.33000000000000007,11.747392,12.872486,10.675444,8.846,8.272,7.715,6.936,6.606,0.9968268,0.974662,0.9760779,0.98252225
5972581384382112256,260.4840226952185,-38.417584829516734,0.32351911838328284,-1.338561,1.1150064,2.4535675,0.6079998,1.0679998,0.46000004,0.25599999999999934,12.381491,13.720052,11.266484,9.679,9.071,8.611,8.097,7.841,0.9668265,0.93042195,0.9459869,0.94774514
4053667756967584128,264.22342888476703,-34.04355566007659,0.4026851221584275,-0.6388111,0.79368496,1.4324961,0.2869997,0.49300003,0.20600033,0.15000000000000036,10.395141,11.033952,9.601456,8.502,8.215,8.009,7.662,7.512,0.9616302,0.9369484,0.90898263,0.9358538
4111641500443625472,260.8106607714394,-22.868453212881153,0.20555479432611473,-0.6854553,0.79539776,1.4808531,0.2989998,0.52299976,0.22399998,1.1219999999999999,10.556799,11.242254,9.761401,8.686,8.387,8.163,7.296,6.174,0.9582555,0.907956,0.8551248,0.9071121
4053687853067147648,264.22017581708786,-33.754098619550035,0.2855101482328852,-1.2560034,1.140832,2.3968353,0.91200066,1.5360003,0.6239996,0.798,12.881576,14.137579,11.740744,9.819,8.907,8.283,6.736,5.938,0.9855941,0.73621714,0.69561434,0.80580854
4054544578777996928,264.12878829341076,-32.974947845325396,0.28586530586064623,-1.8450727,1.2900305,3.1351032,1.0650005,1.618,0.5529995,0.48499999999999943,13.844052,15.689125,12.554022,9.963,8.898,8.345,7.582,7.097,0.9914067,0.60332364,0.81217635,0.8023022
4176702489589159424,268.275437961499,-3.8024901903546535,0.18368805368623492,-0.8201523,0.90422344,1.7243757,0.49299955,0.7149997,0.22200012,0.26400000000000023,10.270985,11.091137,9.366761,8.214,7.721,7.499,7.162,6.898,0.970588,0.71760255,0.69065815,0.7929496
4114745352995583872,260.89758545883205,-22.516857293362612,0.21725859330944636,-0.61510277,0.77773666,1.3928394,0.5089998,0.8970003,0.3880005,0.5350000000000001,12.869663,13.484766,12.091927,11.031,10.522,10.134,9.187,8.652,0.85796285,0.6801011,0.7662161,0.76809335
5925439896388012032,260.2691264298741,-51.12067438544117,0.3743926636496028,-0.619359,0.84608555,1.4654446,0.48599958,0.7359996,0.25,0.54,8.948505,9.567864,8.10242,7.029,6.543,6.293,6.296,5.756,0.6230038,0.76135784,0.8200585,0.7348067
4153741315246274048,273.6231686421645,-12.28276369995558,0.4614797182893186,-1.3856554,1.1577959,2.5434513,0.7340002,1.3250008,0.59100056,0.4110000000000005,12.732591,14.118246,11.574795,9.593,8.859,8.268,7.597,7.186,0.9977913,0.9890109,0.9852637,0.9906886
4069961316667193600,270.8538197179096,-21.834854104387087,0.3130105495273179,-1.8585577,1.2856903,3.144248,0.9910002,1.9359999,0.9449997,0.6120000000000001,13.73864,15.597198,12.45295,10.029,9.038,8.093,6.804,6.192,0.98885185,0.9900197,0.98532087,0.9880641
4155544449918310528,278.90329714180183,-9.25233185535726,0.27049587924700624,-1.7793541,1.2535,3.032854,0.7220001,1.2489996,0.5269995,0.3290000000000006,13.682501,15.461855,12.429001,10.273,9.551,9.024,8.509,8.18,0.99726593,0.9770337,0.98228455,0.98552805
4159733829730742400,276.49869981117513,-7.65597889244083,0.18315794838007393,-1.5010824,1.1817827,2.6828651,0.55599976,0.95899963,0.40299988,0.22299999999999898,13.049829,14.550911,11.868046,9.921,9.365,8.962,8.61,8.387,0.9938945,0.9709697,0.9855848,0.983483
4152555461890047744,275.7642899319429,-13.16680190803809,0.4481233904260875,-1.8575239,1.3577557,3.2152796,1.0570002,2.0740004,1.0170002,0.4939999999999998,14.519843,16.377367,13.162087,10.34,9.283,8.266,7.818,7.324,0.9589156,0.92944795,0.91113096,0.93316483
6707403082755302784,271.50721670535677,-47.52427722747031,0.30243300051831273,-0.68323517,0.8083687,1.4916039,0.3699999,0.61800003,0.24800014,0.2159999999999993,10.038218,10.721453,9.229849,7.871,7.501,7.253,7.193,6.977,0.9873198,0.8968973,0.87025815,0.9181585
4259285605411315584,279.76730501985924,-3.4041944647836044,0.27112347788502555,-1.3469248,1.1430616,2.4899864,0.8959999,1.552,0.65600014,0.6450000000000005,13.493793,14.840717,12.350731,10.482,9.586,8.93,8.117,7.472,0.9922625,0.8593328,0.8611604,0.9042519
4069161452000249216,270.5642627066439,-23.72212260767631,0.21967484089635556,-1.2921705,1.1204824,2.412653,0.66100025,1.1189995,0.45799923,0.2759999999999998,13.47511,14.767281,12.354628,10.674,10.013,9.555,8.688,8.412,0.98463804,0.85457665,0.85701716,0.8987439
6726023960696892800,273.24222609304735,-39.64718528022318,0.2835290552142169,-1.569519,1.4132566,2.9827757,0.7160001,1.2100005,0.49400043,0.23000000000000043,12.192468,13.761987,10.779211,8.713,7.997,7.503,7.025,6.795,0.93510497,0.9065314,0.8221006,0.88791233
4252609198989918720,279.5941598252356,-7.757486465508538,0.24057514803187677,-1.8519287,1.2814484,3.133377,0.7119999,1.1569996,0.4449997,0.3199999999999985,14.14916,16.00109,12.867712,10.559,9.847,9.402,8.883,8.563,0.959937,0.80027795,0.76214796,0.84078765
4103751404992882944,278.9145916142882,-14.209726098564653,0.5114915584644049,-1.6936159,1.232647,2.9262629,0.97599983,1.4549999,0.4790001,0.7000000000000002,10.774102,12.467718,9.541455,7.514,6.538,6.059,5.476,4.776,0.8916384,0.7682932,0.73328596,0.7977392
4065990739668660096,270.4029815930842,-24.638031308310374,0.5351240224482412,-1.5446815,1.196991,2.7416725,1.0600004,1.7150002,0.65499973,0.9589999999999996,12.497888,14.042569,11.300897,9.043,7.983,7.328,6.274,5.315,0.9873011,0.60759956,0.7517909,0.78223056
4282590888178816640,284.2569383154777,5.95036178547131,0.3234952033099481,-2.0664053,1.3279877,3.394393,0.8340006,1.3990002,0.5649996,0.39400000000000013,14.358262,16.424667,13.030274,10.489,9.655,9.09,8.537,8.143,0.98953617,0.9095509,0.97214645,0.9570778
4314226277283752320,286.24544835458977,13.299756375394024,0.1943915983232863,-1.2863426,1.1127205,2.399063,0.5880003,1.0120001,0.4239998,0.34699999999999953,13.587979,14.874322,12.475259,10.543,9.955,9.531,9.218,8.871,0.9730811,0.9133195,0.94277155,0.94305736
6760884256051294464,284.69703943453743,-29.50503663453827,0.2248497535300296,-0.5091734,0.67575264,1.184926,0.20999956,0.41499996,0.2050004,0.32399999999999984,9.175681,9.6848545,8.499928,7.845,7.635,7.43,7.135,6.811,0.9573132,0.9516179,0.9200498,0.94299364
4256690861030019456,280.2766478152615,-4.742457517625932,0.24098356126346654,-1.2115078,1.0988035,2.3103113,0.6040001,0.9840002,0.3800001,0.3330000000000002,12.187832,13.39934,11.089028,9.449,8.845,8.465,8.119,7.786,0.9904845,0.8434583,0.8691831,0.901042
4081161698010414336,287.8732589946073,-21.99825190826722,0.16120883799325095,-0.65090084,0.7910595,1.4419603,0.55200005,0.8290005,0.27700043,0.28199999999999914,10.863127,11.514028,10.072067,9.866,9.314,9.037,7.887,7.605,0.9372933,0.852595,0.8916728,0.89385366
4312982660894049152,288.94285010950824,12.03282754918978,0.21528352240296492,-1.423563,1.1615038,2.5850668,0.58799934,1.0939999,0.5060005,0.3069999999999986,14.036218,15.459781,12.874714,10.966,10.378,9.872,9.155,8.848,0.9964619,0.800037,0.86615866,0.88755256
4268560089056113280,286.20207674243983,2.757130196054569,0.3787950257180102,-0.6267595,0.86706924,1.4938288,0.37300014,0.6489997,0.27599955,0.20699999999999985,10.441301,11.068061,9.574232,8.476,8.103,7.827,7.479,7.272,0.9464474,0.7121485,0.79935485,0.81931686
4521181475449837824,286.7407974432154,23.070283343919503,0.1436601155329152,-1.1022158,1.0301332,2.132349,0.7950001,1.2040005,0.4090004,-0.1070000000000011,13.185021,14.287237,12.154888,10.571,9.776,9.367,9.277,9.384,0.91130906,0.6480194,0.54432994,0.7012195
1825418588978011648,293.4333540169638,19.37982880579943,0.1616858655033355,-1.4890089,1.1951714,2.6841803,0.58899975,1.1219997,0.533,0.661999999999999,13.303019,14.792027,12.107847,10.196,9.607,9.074,8.248,7.586,0.99935025,0.99631846,0.9966344,0.9974344
4323101294616761472,293.48963722254734,18.413928792108056,0.23707693319160603,-1.0772543,1.027421,2.1046753,0.5159998,0.9949999,0.4790001,0.2699999999999996,12.228587,13.305841,11.201166,9.661,9.145,8.666,8.464,8.194,0.998243,0.96954703,0.96942914,0.97907305
1824847942451377024,296.5636123802105,19.412880911281007,0.24509015165112133,-0.59107685,0.75231075,1.3433876,0.3029995,0.59699965,0.29400015,0.2709999999999999,10.21859,10.809667,9.466279,8.398,8.095,7.801,7.33,7.059,0.9801313,0.9728224,0.97748625,0.9768133
2017931323962949376,292.1242093003645,20.557590599164826,0.21136853374064438,-1.1327696,1.0592108,2.1919804,0.56900024,1.052,0.4829998,0.40300000000000047,12.488266,13.621036,11.429055,9.76,9.191,8.708,8.163,7.76,0.9989968,0.9680881,0.953343,0.97347593
2027164404129531264,298.2398050313411,27.028922891540905,0.2228061977661385,-1.3227568,1.1315002,2.454257,0.67800045,1.1410003,0.46299982,0.7350000000000003,12.091395,13.414152,10.959895,9.107,8.429,7.966,6.932,6.197,0.99362844,0.95023704,0.95736134,0.96707565
2018121333321255168,292.40175867869027,21.463345146068146,0.21871667490625762,-1.7372742,1.245575,2.9828491,1.0980005,1.6640005,0.566,0.6750000000000007,14.6040535,16.341328,13.358479,11.133,10.035,9.469,8.499,7.824,0.9968838,0.9328882,0.9638358,0.96453595
2018082060137856512,293.15749514535247,21.401973043335524,0.19229579220421722,-1.135376,1.0537939,2.18917,0.5400009,0.99400043,0.45399952,0.33399999999999963,13.22308,14.358456,12.169286,10.612,10.072,9.618,9.052,8.718,0.96487415,0.94990337,0.9681589,0.9609788
2019997336345826048,295.3587112655619,23.08076866644363,0.14429454774845868,-1.7429514,1.255353,2.9983044,0.63799953,0.9819994,0.34399986,0.10199999999999854,13.303866,15.046818,12.048513,9.848,9.21,8.866,8.588,8.486,0.9629131,0.9417908,0.9655907,0.9567649
4322537245139267712,292.13276115329927,17.122552479406178,0.2261921094025232,-1.4712915,1.1913967,2.6626883,0.6019993,1.0559998,0.45400047,0.31899999999999906,13.339953,14.811245,12.148557,10.155,9.553,9.099,8.635,8.316,0.9841978,0.9137736,0.92756826,0.94184655
2027896747606889728,297.529250189658,26.8735599038422,0.1486121550690988,-1.6336527,1.2279491,2.8616018,0.7040005,1.0780001,0.3739996,0.062000000000001165,13.067319,14.700972,11.83937,9.623,8.919,8.545,8.297,8.235,0.9555761,0.85190904,0.8586834,0.88872284
2022058443959502464,295.1644608906006,26.62815574095989,0.16159540807711298,-1.4939241,1.1770735,2.6709976,0.65300083,1.3070002,0.6539993,-0.16799999999999926,13.612624,15.106548,12.435551,10.402,9.749,9.095,8.891,9.059,0.9321705,0.77635556,0.83587295,0.848133
2020763253607431936,296.1428223649945,24.571785600335673,0.22503477906244734,-1.0150204,1.0029192,2.0179396,0.51299953,1.0459995,0.533,0.3149999999999995,12.752788,13.767808,11.749868,10.561,10.048,9.515,9.064,8.749,0.99564064,0.8349991,0.7020188,0.8442195
2020708071848370560,297.3733892045465,25.198396535990558,0.15589234261564872,-1.7674332,1.2632799,3.030713,0.62199974,0.9499998,0.32800007,0.10699999999999932,13.139312,14.906745,11.876032,9.709,9.087,8.759,8.548,8.441,0.9347977,0.7453628,0.8276301,0.83593017
2031813134977149184,296.5735776717023,29.660193905692854,0.1290561126524977,-1.3585091,1.1412487,2.4997578,0.76299953,1.1750002,0.41200066,-0.2959999999999994,13.191288,14.549797,12.050039,10.167,9.404,8.992,8.811,9.107,0.9846315,0.77990717,0.7115297,0.82535607
4321350769030806912,293.13699565385684,15.28652597554936,0.22787180059129575,-0.8836956,0.95398045,1.837676,0.75,1.5340004,0.7840004,0.5640000000000001,14.183158,15.066854,13.229177,11.732,10.982,10.198,9.17,8.606,0.99498403,0.6391091,0.75719416,0.7970958
1827345173870442112,296.9215386102814,20.975178668283974,0.21079701953846738,-0.6971617,0.8344536,1.5316153,0.40700054,0.8310003,0.4239998,0.3699999999999992,12.568989,13.26615,11.734535,10.64,10.233,9.809,9.28,8.91,0.9462639,0.61598724,0.67799926,0.7467501
511534968643870464,23.907328330813886,62.00211735839636,0.4023188818143744,-1.3391113,1.1296749,2.4687862,0.70199966,1.2649994,0.5629997,0.4089999999999998,12.500926,13.840037,11.371251,9.822,9.12,8.557,8.067,7.658,0.99833304,0.96858025,0.9760048,0.9809727
511757619745013888,28.774048941674764,62.42887192150169,0.1629584602409667,-0.76286983,0.87739944,1.6402693,0.4439993,0.8829994,0.43900013,0.35999999999999943,11.90102,12.66389,11.023621,9.768,9.324,8.885,8.433,8.073,0.9949537,0.94448286,0.9613057,0.9669141
351149177434709760,26.445951803391257,46.816914753286824,0.2928590538267818,-0.26928425,0.44236374,0.711648,0.3909998,0.89800024,0.50700045,0.8630000000000004,9.240889,9.510173,8.798525,8.243,7.852,7.345,6.33,5.467,0.9911588,0.91234064,0.95894617,0.95414853
511299746174161792,27.67519181288775,61.25732543877094,0.24726713491288213,-0.7619028,0.87940407,1.6413069,0.49399948,0.88699913,0.39299965,0.31899999999999906,12.0033245,12.765227,11.12392,9.822,9.328,8.935,8.511,8.192,0.99231565,0.8394629,0.8674298,0.8997361
512617545215942400,22.15106865997592,63.56066651445732,0.15592374759561067,-0.7571707,0.8733063,1.630477,0.37900066,0.70300007,0.3239994,0.2759999999999998,11.85905,12.61622,10.9857435,9.751,9.372,9.048,8.745,8.469,0.9033573,0.82937026,0.75963634,0.83078796
513305938276571776,24.059061822275066,65.39427066714507,0.1945577332937871,-0.6963196,0.83410263,1.5304222,0.45699978,0.8409996,0.38399982,0.2580000000000009,12.248538,12.944858,11.414435,10.219,9.762,9.378,8.958,8.7,0.7629926,0.80775887,0.6265919,0.7324478
512079025044961536,25.59999557978792,63.257235736020895,0.37603718263584685,-0.2863531,0.48227215,0.76862526,0.28099966,0.6539998,0.37300014,0.2159999999999993,10.08546,10.371813,9.603188,8.061,7.78,7.407,8.245,8.029,0.93122023,0.59708565,0.66220385,0.73016995
2034096172116995712,300.4155298721039,32.571635648421584,0.21797131546716733,-0.6247425,0.78872776,1.4134703,0.42300034,1.1320009,0.7090006,0.35199999999999854,12.116094,12.740836,11.327366,10.178,9.755,9.046,8.729,8.377,0.99528754,0.99556136,0.9943125,0.99505377
2060913191990736768,303.16289995800133,37.95243555866726,0.164475537220823,-1.2827959,1.1116209,2.3944168,0.57800007,1.0959997,0.51799965,0.3570000000000011,13.872943,15.155739,12.761322,10.906,10.328,9.81,9.284,8.927,0.9969952,0.97751015,0.9853999,0.98663515
2068420485564051072,305.8193192937968,41.15690955038516,0.5098746665227396,-2.6575565,1.4376974,4.095254,1.1950006,1.9980001,0.8029995,0.37599999999999945,15.089235,17.746792,13.651538,10.109,8.914,8.111,7.395,7.019,0.99421567,0.9758763,0.9853135,0.98513514
2069091531258827648,307.0606305532979,43.657061947348566,0.5604212220443966,-1.9415741,1.3106537,3.2522278,0.908,1.5780001,0.6700001,0.5060000000000002,12.767507,14.709081,11.456853,8.769,7.861,7.191,6.444,5.938,0.9935649,0.9753802,0.98289824,0.98394775
2056197867641929600,305.54250633992274,33.84293685147311,0.2271071703248167,-1.6113138,1.2342119,2.8455257,0.74400043,1.2969999,0.5529995,0.3440000000000012,14.014332,15.625646,12.78012,10.581,9.837,9.284,8.496,8.152,0.9989096,0.9709746,0.9736395,0.9811745
2056678182428587904,308.50948983537523,35.65969007675716,0.22123339297127773,-0.91500664,0.9578152,1.8728218,0.45200062,0.87900066,0.42700005,0.3409999999999993,11.95197,12.866977,10.994155,9.451,8.999,8.572,8.084,7.743,0.9951574,0.9756344,0.96087515,0.97722226
2055099696060334208,302.15695111774,32.852390571700816,0.1894284652841475,-1.962863,1.311058,3.273921,1.1110001,1.6780005,0.5670004,0.7440000000000007,14.079659,16.042522,12.768601,10.086,8.975,8.408,7.405,6.661,0.9896347,0.971033,0.96877587,0.97648114
2056194191149905408,305.7107362091281,33.83101131203255,0.2902250944127328,-1.6327095,1.2255192,2.8582287,0.6689997,1.1520004,0.48300076,0.3440000000000012,13.149721,14.782431,11.924202,9.656,8.987,8.504,8.368,8.024,0.99420327,0.95499206,0.96436,0.97118515
2068434332539101056,306.02577183876394,41.426044642501715,0.5742728523607628,-2.4425774,1.4609985,3.903576,1.1809998,2.1509995,0.9699998,0.5839999999999996,13.753464,16.196041,12.292465,9.273,8.092,7.122,6.505,5.921,0.99141425,0.9020883,0.9315198,0.94167405
2068289025206090112,305.34491054791573,40.590405617549315,0.5037528007801508,-3.2654266,1.5237055,4.789132,1.3389997,2.026,0.6870003,0.21700000000000053,14.517937,17.783363,12.994231,9.403,8.064,7.377,6.953,6.736,0.9186481,0.89717454,0.9044347,0.9067524
2054832514717591936,302.7349440099057,32.26206196468528,0.14780844568298326,-1.6154442,1.2223158,2.83776,0.62800026,0.9960003,0.36800003,0.06400000000000006,13.837242,15.452686,12.614926,10.446,9.818,9.45,9.153,9.089,0.9570106,0.8731253,0.7979274,0.8760211
2068255524461434624,308.0044781594033,43.03038733528359,0.29968700148893723,-1.8127117,1.2796478,3.0923595,0.8310003,1.4510002,0.6199999,0.3769999999999989,15.632515,17.445227,14.352867,11.984,11.153,10.533,9.841,9.464,0.9768248,0.6730096,0.8259513,0.8252619
2056435602670418688,306.604843860052,35.32039589761002,0.5285270059476705,-2.4099493,1.3980331,3.8079824,1.3340006,2.1280003,0.7939997,0.8600000000000003,13.968858,16.378807,12.570825,9.522,8.188,7.394,6.179,5.319,0.996307,0.639345,0.7017832,0.77914506
2058954927431336576,303.0982848555158,35.766503383905594,0.17622332550340583,-0.85526466,0.93913746,1.7944021,0.58399963,1.0839996,0.5,0.38599999999999923,13.777165,14.63243,12.838028,11.631,11.047,10.547,9.684,9.298,0.98717713,0.7241925,0.61343014,0.7749333
2068540465472785152,305.9942430405545,42.30449175396572,0.42351280435584876,-1.8376265,1.2993317,3.1369581,0.88899994,1.4109998,0.52199984,0.2450000000000001,12.183232,14.020859,10.883901,8.252,7.363,6.841,6.524,6.279,0.98049235,0.6172272,0.5325088,0.7100761
2164838550001024128,319.0447553020254,47.749184402433066,0.1215044565015965,-1.384098,1.153183,2.537281,0.8629999,1.6239996,0.7609997,0.7010000000000005,13.5831785,14.967277,12.429996,10.374,9.511,8.75,7.496,6.795,0.9996636,0.998075,0.9967253,0.99815464
2163558306159384448,315.7753247238804,45.871391433891304,0.15256151341806912,-1.1798897,1.0786867,2.2585764,0.64799976,1.1789999,0.53100014,0.4090000000000007,14.237663,15.417553,13.158977,11.439,10.791,10.26,9.747,9.338,0.9991447,0.9902936,0.9918222,0.9937535
2168547713816898816,315.6105141720785,49.11695586600359,0.27354093812196745,-0.8224726,0.91392136,1.7363939,0.5670004,1.2270002,0.65999985,0.5149999999999997,12.390672,13.213144,11.47675,10.154,9.587,8.927,7.947,7.432,0.9965145,0.9707773,0.96905935,0.9787838
2162630868101099904,315.76251138520877,45.003806513468305,0.12414220831367594,-0.46722794,0.66285133,1.1300793,0.45300007,1.1140003,0.66100025,0.7220000000000013,13.750719,14.217947,13.087868,12.203,11.75,11.089,10.021,9.299,0.99688524,0.97581816,0.94142586,0.9713764
2166036051295755392,317.253756467382,49.739803866758045,0.25035345359141753,-1.1318884,1.1503639,2.2822523,0.49699974,0.9549999,0.45800018,0.3249999999999993,12.483252,13.61514,11.332888,9.61,9.113,8.655,8.213,7.888,0.9972873,0.9432349,0.9601087,0.966877
2164284602313230464,316.97413621266634,46.18262304218498,0.1180103701886205,-0.62502,0.7804289,1.4054489,0.3970003,0.8120003,0.41499996,0.2900000000000009,13.24695,13.87197,12.466521,11.989,11.592,11.177,10.663,10.373,0.9961009,0.9528797,0.94075024,0.96324366
2066369655858862080,310.40367306190956,41.85940416944368,0.7305758648688336,-1.648201,1.6734657,3.3216667,0.9090004,1.4060001,0.49699974,0.16900000000000048,16.796469,18.44467,15.123003,12.104,11.195,10.698,10.295,10.126,0.9432499,0.96297807,0.9401358,0.9487879
2164469870015449600,318.47474645673697,47.61930292952312,0.1876965308190457,-1.0595522,1.0299683,2.0895205,0.5249996,0.9609995,0.43599987,0.3609999999999989,13.416589,14.476141,12.3866205,10.79,10.265,9.829,9.337,8.976,0.975003,0.8903192,0.9318614,0.9323945
2164859062765132416,318.9991719881302,48.10555027176188,0.23858372740285344,-0.9267597,0.9694519,1.8962116,0.52999973,1.0579996,0.5279999,0.42600000000000016,12.613065,13.5398245,11.643613,10.21,9.68,9.152,8.563,8.137,0.9850284,0.894171,0.80922025,0.89613986
2165493785902947072,315.76900536934437,48.22811437555507,0.2191586611682889,-1.3987522,1.1645231,2.5632753,0.5819998,0.89500046,0.31300068,0.10500000000000043,12.129692,13.528444,10.965169,9.045,8.463,8.15,7.799,7.694,0.82017714,0.75694054,0.6777217,0.75161314
2198947840236052480,329.67059223750294,56.85499968974552,0.1717012483723123,-0.9127617,0.95553684,1.8682985,0.5020008,0.95000076,0.44799995,0.36299999999999955,12.4614725,13.374234,11.505936,10.067,9.565,9.117,8.642,8.279,0.98887116,0.965336,0.9838314,0.9793462
2177966340878500992,323.2615413243587,56.557884752674944,0.12293765764565727,-0.8587065,0.93135643,1.7900629,0.47300053,0.90499973,0.4319992,0.3149999999999995,13.020527,13.879233,12.08917,10.722,10.249,9.817,9.453,9.138,0.9985916,0.92537504,0.9165522,0.94683963
2178242215216218752,327.1272158106443,57.42889420804376,0.2009928676512575,-0.99943924,1.0013466,2.0007858,0.6140003,1.1360006,0.5220003,0.40300000000000047,13.598473,14.597912,12.597126,11.06,10.446,9.924,9.298,8.895,0.99680245,0.939537,0.8748456,0.9370616
2171060514504933760,321.4453354507249,49.52443737354747,0.1461007605099473,-0.88984585,0.94462585,1.8344717,0.50699997,0.93099976,0.4239998,0.29800000000000004,13.340982,14.230828,12.396357,11.947,11.44,11.016,9.685,9.387,0.9968821,0.8065262,0.86745256,0.8902869
1979296611339084672,324.8407304374963,50.823201835098764,0.19956649799103285,-0.8947811,0.9462366,1.8410177,0.4640007,0.8810005,0.41699982,0.3119999999999994,13.329758,14.224539,12.383521,11.034,10.57,10.153,9.631,9.319,0.85808307,0.8536286,0.8356823,0.8491313
2164809309866544000,320.6178816517551,48.52309479631656,0.1274617277329009,-1.3513775,1.1376829,2.4890604,0.45499992,0.8550005,0.40000057,0.07200000000000095,13.742905,15.094282,12.605222,10.779,10.324,9.924,9.778,9.706,0.98042417,0.66692275,0.8449689,0.8307719
1972851209762785664,327.495152418604,43.96577061699762,0.49143054772663575,-0.40453148,0.59697247,1.001504,0.30599976,0.48999977,0.18400002,0.48300000000000054,8.311666,8.716197,7.714693,6.896,6.59,6.406,6.277,5.794,0.8840335,0.8064173,0.7639511,0.818134
1980861491267364224,326.5526782660051,51.717239513327236,0.15349379752846154,-1.6624861,1.2458572,2.9083433,0.6680002,1.0799999,0.4119997,0.08700000000000152,13.716913,15.379399,12.471056,10.271,9.603,9.191,8.941,8.854,0.9218863,0.79996544,0.6805188,0.80079025
2170981040433354368,322.1150206922275,50.023227209047725,0.22351131023238702,-1.0325184,1.0123482,2.0448666,0.6329994,1.151,0.5180006,0.802999999999999,12.946739,13.979258,11.934391,10.341,9.708,9.19,8.075,7.272,0.97809905,0.71381855,0.6650878,0.78566855
